"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"71265099999","2025-01-01","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  37.9","24","  32.8","24","1003.8","24","994.4","24","  9.1","24"," 12.8","24"," 19.0"," 28.0","  41.2"," ","  29.7"," "," 0.08","G","999.9","010000"
"71265099999","2025-01-02","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  33.3","24","  26.6","24","1013.5","24","004.0","24","  8.7","24"," 14.5","24"," 28.9"," 35.9","  36.1","*","  28.4","*"," 0.00","G","999.9","011000"
"71265099999","2025-01-03","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  29.3","24","  18.3","24","1013.5","24","003.9","24","  9.2","24"," 16.8","24"," 22.9"," 31.1","  32.0","*","  26.6","*"," 0.00","G","999.9","001000"
"71265099999","2025-01-04","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  25.8","24","  14.9","24","1013.2","24","003.6","24","  9.2","24"," 17.2","24"," 28.0"," 36.9","  30.2","*","  21.2","*"," 0.00","G","999.9","001000"
"71265099999","2025-01-05","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  25.8","24","  17.3","24","1016.9","24","007.3","24","  9.3","24"," 18.1","24"," 25.1"," 29.9","  32.0","*","  23.0","*"," 0.00","G","999.9","001000"
"71265099999","2025-01-06","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  22.0","23","  13.7","23","1017.8","23","008.1","23","  8.9","23","  8.7","23"," 14.0"," 22.0","  32.0"," ","  16.5"," "," 0.00","G","999.9","001000"
"71265099999","2025-01-07","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  20.1","24","  10.5","24","1019.9","24","010.1","24","  9.2","24"," 10.1","24"," 20.0"," 25.1","  24.8","*","  15.8","*"," 0.00","G","999.9","001000"
"71265099999","2025-01-08","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  18.0","24","   5.8","24","1022.2","24","012.4","24","  9.2","24"," 10.7","24"," 17.1"," 24.1","  21.9","*","  10.4","*"," 0.00","G","999.9","001000"
"71265099999","2025-01-09","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  17.1","23","   6.3","23","1021.1","23","011.2","23","  9.3","23","  9.3","23"," 15.0"," 22.0","  24.8","*","  12.0","*"," 0.00","G","999.9","001000"
"71265099999","2025-01-10","43.6166666","-79.3833333","76.5","TORONTO CITY CENTRE BILLY BISHOP, CA","  21.0","24","  10.6","24","1020.3","24","010.6","24","  9.3","24","  6.2","24"," 15.9"," 17.1","  28.6","*","  15.8","*"," 0.00","G","999.9","001000"
